x,y,token
-47.280926,-2.4025893,affect
22.41429,12.781672,saw
-40.341145,-25.659948,report
12.715489,29.919262,fine
-35.518814,25.768322,sufficiently
-35.162094,17.12005,belonging
-48.619728,19.240318,merits
-40.216053,19.515865,prospects
-21.758924,11.424689,common
-48.43473,38.28302,frank_churchill
-29.927254,16.106127,lively
-44.743042,33.69338,curiosity
-22.349405,-15.22878,prevailed
-49.095474,35.445183,compliment
-17.376907,-0.7563505,achieved
-24.773632,13.519117,generally
-38.90504,34.906868,proposed
-38.129166,13.343697,proper
19.394228,28.335646,voice
-46.932735,42.978416,perry
14.170799,-15.418562,drank
-45.72349,42.41069,miss_bates
1.3225099,-40.982975,strengthened
-27.490808,-8.323722,understood
1.9748012,-60.292435,written
-51.033257,15.211528,occasion
-11.464715,12.135185,included
-50.530342,1.670933,mention
-9.670767,23.373173,letter
-3.822983,-14.676457,heard
-33.882973,-6.3816853,says
-7.7738533,20.455439,course
-17.759165,-6.864199,formed
-56.274193,20.402737,pleasing
-31.945156,19.242258,irresistible
-22.400822,11.691328,sense
-36.66954,17.988203,addition
-32.811134,21.693987,source
-18.158384,39.123394,expression
-47.15454,14.171863,fortunate
-48.395233,35.42082,regret
-29.867624,25.45571,partial
18.526175,-28.869719,separation
-43.526062,2.192096,ill
-49.401318,30.299526,missed
-26.28633,10.891725,losing
1.5673236,-25.87066,feeble
-8.208383,38.30897,girls
16.442575,24.962301,energy
-48.201557,24.35592,difficulties
-46.871445,7.758194,convenient
30.806934,1.3809891,solitary
-9.475627,-15.7015915,female
-47.81891,23.37761,circumstances
14.262402,13.196388,approaching
-18.717869,-13.567435,season
-14.258436,31.018112,spending
30.232605,6.8885713,evenings
-33.158806,45.61544,week
-42.401505,2.1397057,altogether
-32.436543,47.628242,hours
-19.982977,35.695984,moments
-40.424988,28.982458,enjoyment
-33.17762,26.576033,apparent
-4.677627,-28.17559,taken
-46.030327,36.464275,surprize
35.74921,4.7960854,centre
-39.28404,32.791824,attended
-28.930416,29.663507,giving
-45.264084,-12.767086,stay
-37.07512,30.65205,recovering
-4.5304246,-42.944347,ceasing
-33.01625,47.30196,weeks
-42.915974,41.1499,compliments
-53.47655,35.5712,neighbours
-47.757996,-15.090135,sorrowful
15.023489,-15.544428,cake
18.657808,-26.77195,eat
9.717002,0.08492915,stomach
-23.297098,13.001018,different
-24.165537,15.162285,regarded
-44.68586,9.373708,unfit
-15.269138,46.989086,earnestly
0.7929114,34.592922,tried
-40.855324,34.901997,dissuade
-20.3665,-20.68292,vain
-45.413227,10.296397,prevent
-7.6627865,36.826904,eating
-44.485252,5.538731,pains
-4.756911,31.01351,consulting
14.951086,-17.253422,apothecary
-29.337526,14.437624,gentlemanlike
-36.99615,17.250174,comforts
-35.54008,25.795244,applied
-52.953075,15.597061,acknowledge
3.6182098,-27.654236,against
-50.453285,22.681904,inclination
-32.858486,4.8370996,perhaps
-42.46444,-10.491735,unless
-34.917355,21.702435,confirmation
12.903641,18.480328,newly
29.143425,30.716484,pair
19.849113,-28.337347,eaten
-28.59446,15.413182,benevolent
-21.409422,26.115057,nerves
17.575745,6.021299,strange
-5.5817046,-25.659307,rumour
2.1421463,27.435928,iii
-34.815247,19.16156,united
-18.117083,-13.69357,causes
-36.93551,19.02301,residence
16.527275,-34.515095,measure
23.293915,-60.01578,families
10.640221,11.929671,horror
-35.11473,38.12391,parties
-40.887936,17.960659,terms
-28.132818,32.190197,fortunately
-19.31067,7.808291,including
-32.541935,42.28147,parish
-36.967968,43.20074,donwell
-32.921482,42.669624,abbey
23.583202,25.987558,seat
-20.834166,16.491413,comprehended
-42.171936,30.676914,persuasion
-36.343933,8.907601,preferred
-19.24011,32.01436,fancied
-40.73769,11.480452,unequal
-40.614643,42.97265,company
-24.944504,23.60636,scarcely
-5.4884787,30.287731,card
46.139584,38.988758,standing
-38.644836,0.7928304,westons
-37.411224,6.10029,liking
-38.664894,11.963965,privilege
-8.54768,25.209057,vacant
19.212337,11.769556,blank
-35.68557,37.245422,drawing_room
14.822801,-1.1077175,lovely
25.557188,26.685421,thrown
13.041582,-34.951077,set
-46.60757,42.02376,mrs_goddard
-10.698356,29.603355,ladies
-42.332954,37.801586,invitation
21.809727,-49.105698,fetched
15.481876,-39.048954,carried
-30.477516,32.57824,hardship
-45.434505,42.925423,bates
-20.532982,-39.314415,widow
-49.40525,19.12359,respect
-10.435222,12.656122,harmless
28.023243,18.5633,under
-45.829453,18.174372,enjoyed
-22.213158,13.881135,uncommon
-45.244278,22.421906,degree
-20.441002,-24.23578,neither
46.15801,38.965008,stood
-8.320434,26.476328,public
-53.06588,5.342861,favour
-45.182873,19.974566,superiority
20.325813,-33.65466,atonement
-37.852924,-5.2994804,frighten
-23.54883,-35.379097,hate
-13.105687,-2.1133306,outward
-12.33754,22.078337,boasted
-2.9274766,2.997501,beauty
-43.98328,20.155931,distinction
30.410667,35.06391,middle
18.203693,3.1867282,failing
-47.50888,10.752726,possible
8.168009,-54.027054,named
-7.5690885,-8.311218,universal
-41.349594,10.557972,contented
-18.078176,33.84277,worked
-9.506997,-30.831896,wonders
-6.721386,14.028541,surrounded
-28.745354,16.674198,simplicity
-41.364353,29.53657,cheerfulness
-37.379326,25.965244,grateful
-36.508144,13.958321,recommendation
-7.8813276,-42.563072,mine
-44.104908,19.877028,felicity
-41.680668,28.808279,suited
-23.807108,13.461316,trivial
-39.893867,18.55854,communications
6.3111615,4.811976,gossip
-9.374464,34.36335,school
-36.598,18.598537,establishment
-46.672558,15.442862,professed
-22.531906,19.28869,sentences
-1.6140305,7.205986,refined
-43.635784,16.579863,liberal
-29.128849,13.150642,elegant
-22.877802,8.755164,morality
-40.171444,16.18554,principles
-5.827591,5.660835,systems
52.075233,15.061453,enormous
34.471428,32.36589,screwed
-14.861394,-30.225056,vanity
-32.821968,3.1792223,honest
11.980414,30.952387,fashioned
-46.579445,11.963838,reasonable
-2.0063467,16.025385,quantity
-6.910855,-19.575386,sold
-5.1157475,36.759518,price
8.056601,-52.11646,sent
4.897693,-24.698635,themselves
19.562267,-4.92103,high
17.398476,-41.257565,reckoned
-2.2509346,4.284113,healthy
-5.180751,19.089262,spot
28.699886,-0.7817205,ample
21.957952,35.97515,garden
10.784729,-25.55791,gave
-3.0327387,33.301987,plenty
-24.55487,2.1890597,wholesome
34.204983,-20.15339,food
9.209554,-7.113927,run
52.71233,-1.7815094,summer
52.684906,-1.7210832,winter
16.986814,33.51787,dressed
-30.992289,3.750891,wonder
27.373999,8.36694,train
-6.8898716,33.788303,couple
-3.8727798,-16.223469,church
30.417658,-3.7628617,plain
-25.08716,26.462494,entitled
20.868292,18.717018,occasional
-8.555265,32.90834,holiday
-26.139957,30.366703,formerly
-41.51388,22.453684,owed
-43.9475,34.12693,particular
-11.937384,29.911589,neat
26.375954,49.370754,parlour
51.81812,21.106277,hung
60.057835,13.489177,round
-5.7357054,39.366627,fancy
-47.340065,1.1554737,win
-13.346822,20.346418,fireside
-26.989399,20.265657,frequently
-30.630903,35.65767,collect
-21.701189,-32.42841,sake
-34.328625,8.344881,concerned
-25.366701,45.81927,delighted
-49.50568,33.517582,pleased
-31.94268,8.215321,quiet
2.1001794,-14.755377,women
-45.28467,25.529833,anticipated
31.628008,45.373234,looking
26.377573,28.345634,close
-9.644272,23.390173,note
-20.460812,38.59053,respectful
-48.25773,41.887093,miss_smith
-54.56153,0.8858845,request
13.00178,-19.909681,seventeen
-17.783958,-17.233442,sight
-46.835384,22.814129,interest
-25.636415,-46.48096,gracious
-15.341522,-6.5842104,dreaded
-0.20454232,3.6924458,fair
-19.40598,19.769238,mansion
-50.576813,38.917343,harriet
-41.895817,6.403715,smith
-9.903748,27.172304,several
-24.959734,31.56942,lately
-0.3407896,-15.436899,raised
-27.080559,6.508742,condition
-23.209967,-1.653484,scholar
-7.90095,19.50087,history
17.44564,0.36708015,visible
-43.948692,21.71912,acquired
20.64812,-42.752487,country
-33.54926,-4.0661325,happened
-55.05125,12.455585,admired
10.529381,29.799633,plump
29.836226,-1.7446823,bloom
57.62522,21.302498,blue
24.795116,33.109844,eyes
23.782005,-5.812924,light
55.00691,21.816442,hair
-10.951057,27.374857,regular
8.090066,17.945995,features
-33.110775,23.622372,sweetness
1.9249059,14.713408,end
-48.974293,11.069775,person
-40.462154,36.632088,determined
-24.650959,-21.724566,continue
18.383278,43.093433,struck
-29.251282,12.906242,remarkably
-41.558277,29.69115,engaging
-25.03872,17.862871,shy
-45.39079,8.387924,unwilling
32.39205,38.058434,pushing
-17.428736,-21.046202,shewing
-30.695274,16.91112,becoming
-38.321342,30.80839,seeming
-16.372988,47.7006,pleasantly
-48.439762,27.04847,admitted
-1.8455076,7.8447204,impressed
-33.696804,28.68744,appearance
-43.164562,16.73645,superior
-41.69633,18.629269,style
-45.215454,-2.343316,deserve
-51.761883,21.26608,encouragement
26.295856,-3.588683,soft
-3.823492,3.355433,graces
31.36778,-22.123833,wasted
-42.84197,16.496387,inferior
-46.94915,15.6348295,unworthy
-24.993706,40.79305,parted
-47.264034,43.343807,martin
29.641361,7.388608,farm
12.358981,12.3871975,coarse
-28.673689,-44.618267,knowledge
-44.23127,20.7706,elegance
-48.03862,30.874838,_she_
-27.270119,45.75848,notice
-31.40932,-1.1310753,bad
-48.51436,7.7740793,introduce
-9.189534,2.836176,form
-40.90619,20.3173,opinions
-49.8081,29.058237,interesting
-12.05759,28.214882,busy
-29.327135,27.01452,admiring
-21.228048,48.21599,talking
-21.237017,48.11322,listening
3.5181887,15.880002,forming
44.55135,21.717787,flew
-18.599852,25.383768,unusual
-23.866673,51.9392,supper
25.728292,35.655575,closed
8.16138,-5.725933,watch
-2.9958882,36.25949,ready
11.347694,-22.115416,moved
36.369934,41.66412,forwards
-31.630777,28.139694,alacrity
-21.37008,23.749908,impulse
-45.900898,16.580359,indifferent
-51.56902,20.82654,credit
-22.382858,38.299793,attentively
-21.13026,-0.26611045,honours
14.72572,-15.24556,meal
-48.415234,9.255679,recommend
-9.472022,29.116537,guests
-37.328056,10.604793,occasions
-43.973713,27.725504,feelings
-2.424194,-27.357853,warfare
42.051502,-20.255621,cloth
12.503583,-36.101128,laid
-5.8041425,17.394625,fashion
-44.975746,27.894138,conviction
-39.41468,15.718912,hospitality
-35.249664,38.786423,visitors
-18.723303,-17.852732,grieve
16.410652,38.474808,basin
35.965073,23.95758,thin
-47.521194,12.8178005,thorough
-45.22647,29.05854,approbation
32.256916,8.272996,clearing
-47.322876,4.2789483,propose
16.284151,-16.906631,eggs
9.895751,-0.30572858,egg
13.355109,-17.476807,boiled
-32.157482,-4.7169886,understands
36.13924,29.165405,boiling
-26.952282,-29.650389,hurt
15.967992,38.506973,bit
-37.876144,-0.29099298,_very_
-46.080242,-7.6684694,ours
43.880814,-8.8862505,apple
9.651602,34.31092,tarts
-47.038918,2.5996354,advise
39.78264,31.310028,glass
18.620647,-26.37584,wine
27.964104,-17.960941,water
-40.157574,32.31552,satisfactory
-13.825934,36.89014,sending
-52.883934,20.30098,intentions
-39.2797,32.698143,introduction
-19.142939,25.21814,panic
-17.846048,-19.06665,humble
-47.763294,32.632442,gratified
-27.49621,17.18789,treated
-24.716635,32.710434,actually
2.1803176,27.75718,iv
11.159113,39.208313,quick
-48.295826,27.290926,decided
-33.707268,37.713203,inviting
-47.43631,26.238472,encouraging
-33.896217,-4.042344,telling
-40.428623,34.504436,foreseen
18.36296,-41.090153,divisions
26.33813,-14.132336,ground
-23.203714,32.984062,sufficed
29.565178,1.6191584,varied
-37.273933,15.527861,exercise
-29.654245,18.090681,confined
-46.966213,31.762135,ventured
-24.752073,11.745916,valuable
-43.66679,14.584876,approved
-24.73999,-8.299033,confirmed
-19.855352,-3.2493966,designs
-44.68002,31.234234,totally
-0.66652685,-9.754444,free
-40.88546,14.300757,conceit
-23.46955,-11.108307,desiring
-32.887383,15.751038,guided
-46.5003,20.99821,attachment
1.1631863,-41.909325,shewed
-24.452995,2.1158805,taste
-14.422398,-25.547098,strength
-42.7394,35.334793,expected
-50.44676,30.390005,convinced
-54.421387,0.7164424,granted
-43.139378,19.56251,sentiment
-17.658625,25.354137,distinct
-42.798218,16.980593,independent
-23.344414,21.170427,object
-28.435364,10.449727,basis
-49.7725,18.563585,esteem
-28.723423,33.70675,attempts
-7.454005,-24.375912,parents
-38.68712,7.684659,questions
-22.883385,32.897633,discovered
-27.180748,-38.608864,truth
-32.595936,26.388557,penetration
4.0473385,-44.858696,chose
-28.749897,36.501377,farther
-1.4163272,-40.19487,teachers
-33.87272,32.606796,affairs
-44.85086,31.153214,naturally
-33.4373,30.589209,martins
29.702997,7.4517827,mill
-33.102768,47.306587,months
-47.974247,-0.8877129,describe
-32.42837,34.53762,encouraged
-47.182644,33.43651,amused
-19.171558,14.616024,picture
-10.907649,-1.1454157,beings
-30.175035,19.597155,enjoying
-2.156643,2.4769218,youthful
-25.043644,35.66623,exultation
52.646168,-22.387964,upper
-11.017993,51.16317,maid
1.1867516,5.77083,cows
15.08973,37.442635,cow
7.870797,-54.200092,called
-47.492718,36.16418,_her_
18.654583,-26.691486,drink
-0.23203236,29.161308,:--
-6.29453,33.830467,dozen
-33.4133,-0.331434,thinking
-45.301132,26.839046,immediate
-18.411541,-30.508255,cause
-41.563072,-8.930306,wrong
-46.309006,18.450035,fancying
-22.872976,35.8693,appeared
-1.7617159,23.418655,narrative
-29.679832,4.796365,case
6.851225,-0.7254482,sink
-7.1635423,-4.8361855,forever
-30.351751,4.129657,notion
17.638292,-41.775135,number
-20.365705,11.223417,meaning
6.163138,-23.777088,led
-20.447798,27.428999,evidently
-51.45173,14.026868,dislike
-38.65856,17.115559,share
36.42444,0.79938,walks
-2.6470518,34.60533,merry
-1.309629,-2.2839332,games
26.846302,-46.95671,dwelt
-34.430386,2.239822,obliging
-15.858236,3.4492757,order
-23.16157,-1.7187655,shepherd
-16.851421,3.3662143,purpose
6.042133,-15.052893,sing
24.31811,5.5597715,singing
33.207615,-28.295124,flock
-41.122047,-19.859795,bid
38.630768,-20.351736,wool
-19.306667,44.499634,spoke
-25.386253,-15.153401,blush
4.8071203,-6.68307,",)"
-28.153843,-17.99338,send
-37.389664,-10.268277,goose
-2.1060472,15.427914,finest
6.080908,44.041233,sunday
-27.495804,-10.019332,asked
-36.82402,0.28752008,nash
6.288081,-54.89558,prince
-44.146446,-13.832965,sup
-47.70802,6.720188,information
44.805855,32.36422,line
-38.192112,-7.833095,does
-28.501577,-12.120576,read
-1.5805563,52.234184,yes
-18.32301,10.715662,reports
-13.984123,12.370795,books
19.770622,-17.357204,lay
27.108406,48.549694,window
31.282959,-9.526601,seats
-34.82691,39.70013,cards
18.968815,28.015753,aloud
-30.888302,6.7830167,entertaining
-5.768618,8.191848,romance
39.242794,-11.623645,forest
10.474469,-12.85089,ride
45.577175,-47.425762,fifty
-2.4300973,28.572327,horseback
57.379673,16.607899,foot
-28.112354,-25.12611,raise
-25.566668,8.372765,precisely
47.707623,23.685745,lower
20.10233,-4.606045,above
44.002865,18.838636,below
-14.712809,32.169777,june
-31.754023,44.774467,birthday
-33.122715,45.314083,fortnight
-36.01696,46.9811,settle
-46.419163,-3.4955895,seem
-38.03367,35.58547,probably
-25.735952,-33.931732,repent
6.783648,-5.9976506,hence
-7.4178767,-19.226385,money
2.254445,1.8653562,men
-48.55073,8.933427,afford
-47.046413,0.7736881,beforehand
1.9529245,18.939577,afloat
-27.967773,31.87702,employed
-6.9498754,29.542496,stock
14.459103,-28.376831,forth
-27.48635,-40.99392,diligence
-35.014084,-5.5716786,talks
-3.388378,39.323513,taking
-30.834171,-15.47057,scrape
-35.239925,3.6416028,acquainted
-30.356913,-28.72233,follow
-35.359085,-26.855812,fit
-36.420853,14.369383,misfortune
-7.2988863,0.46513477,birth
-17.997875,30.2986,careful
-34.12056,14.653307,associates
-6.063074,46.327114,gentleman
-5.49413,28.168427,station
8.479136,-11.176169,within
-13.549212,-14.812578,force
45.639557,33.14001,firmly
-42.70011,1.6231968,advisable
9.865775,19.226791,mere
-47.594112,36.93642,elizabeth
-30.247753,13.89178,educated
-31.60969,10.758999,ignorant
-34.355984,7.2903876,vulgar
-25.033365,40.085545,watched
-33.25453,-20.617579,speech
-33.005173,28.58974,alarming
-21.100243,26.642473,symptoms
-58.179688,9.755011,trusted
-54.3877,28.496407,serious
-51.598145,26.80268,difficulty
34.009808,-46.181423,side
-51.6342,14.268872,oppose
-37.700138,19.624973,arrangement
41.207687,18.924421,road
-40.51994,3.7599735,respectfully
-10.638419,-13.398779,unfeigned
-42.34629,37.75269,opportunity
3.1702921,7.2504845,survey
59.721687,5.502219,yards
10.432755,6.7638593,eye
-10.141458,44.660473,robert
19.087189,19.485634,contrasted
-7.2920227,41.33748,gentlemen
-27.907192,28.129732,gained
-36.528522,24.099253,insensible
-37.613323,29.274748,voluntarily
-20.292067,33.387337,noticed
-33.900032,24.832943,gentleness
-43.994846,28.184399,admiration
-15.527288,30.354126,remained
-17.840166,41.076206,few_minutes
-20.757988,-12.89895,kept
28.632261,47.35217,waiting
41.67291,24.85805,running
3.5615363,51.383766,smiling
-29.765745,26.048498,flutter
-46.246162,-1.1371548,compose
-32.53679,38.471146,happening
-29.046558,6.5035863,chance
35.865215,42.053608,towards
-35.279804,-4.253211,forgot
-11.669599,40.21085,morrow
-42.081898,-5.280676,happen
-44.850784,16.04829,undoubtedly
-11.342977,14.21719,compared
0.040928997,16.879663,entire
-44.5886,-0.23589982,expect
26.389612,-5.302605,air
-45.58109,25.597935,imagined
-44.28623,-2.990688,confess
10.897756,15.362137,nearer
-46.71415,32.316696,mortified
-32.050156,1.4694881,genteel
-21.876602,37.97463,repeatedly
-29.703072,14.480007,bred
-39.942844,1.614979,seeing
-22.953539,39.079784,perceiving
-21.142282,43.201355,wondering
-18.654459,46.43599,awkward
21.726255,18.058748,abrupt
-27.284594,24.123106,wholly
-49.364094,-3.3125122,compare
-44.983017,8.1482935,_him_
44.709984,-47.28917,hundred
-27.382084,8.612017,plainly
27.963133,16.447596,carrying
-16.644587,44.523514,speaking
21.64877,8.5215025,silent
45.708275,-47.231834,forty
-24.728865,4.1900945,makes
-3.6275938,2.2355485,grows
27.38708,36.00117,glaring
-29.097717,28.034874,awkwardness
-19.215473,-9.664782,becomes
-9.712835,-28.576086,detestable
-14.0831585,38.543804,later
2.4718351,49.30273,solemnly
-34.252914,36.224205,completely
-10.540391,-0.034947384,gross
-16.546574,5.573483,appearances
-19.595108,-34.129932,profit
-35.90218,-1.5272412,forgetting
-48.085224,5.8691864,inquire
1.9788077,-60.30043,book
-8.092558,29.504107,market
-46.28091,-8.549029,disturb
-29.348177,-23.735098,remember
0.35828978,53.244396,"""--"
-52.198814,-0.42370263,answer
2.615728,-12.497148,grave
-24.488752,-15.53658,displeasure
18.123505,1.7323338,itself
32.76916,32.472984,held
14.066792,-2.879618,pattern
-42.10781,21.30125,openness
-35.50341,24.39492,quickness
-39.146614,-5.21414,likes
-55.056843,22.500296,humour
-13.578055,19.012651,copied
